Subject,CERiT,Simbad,ASAS-SN Photometry
24922597,https://wasp.cerit-sc.cz/search?objid=J005226.76%2B393537.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A26.76+%2B39%3A35%3A37.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A26.76&dec=%2B39%3A35%3A37.1&radius=2
24612071,https://wasp.cerit-sc.cz/search?objid=J003126.86%2B022715.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A26.86+%2B02%3A27%3A15.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A26.86&dec=%2B02%3A27%3A15.6&radius=2
22120664,https://wasp.cerit-sc.cz/search?objid=J004054.24%2B033601.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A40%3A54.24+%2B03%3A36%3A01.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A40%3A54.24&dec=%2B03%3A36%3A01.0&radius=2
24372228,https://wasp.cerit-sc.cz/search?objid=J101944.84-383436.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A19%3A44.84+-38%3A34%3A36.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A19%3A44.84&dec=-38%3A34%3A36.8&radius=2
22106106,https://wasp.cerit-sc.cz/search?objid=J000150.53%2B315812.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A50.53+%2B31%3A58%3A12.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A50.53&dec=%2B31%3A58%3A12.1&radius=2
24621336,No match,No match,No match
24045399,https://wasp.cerit-sc.cz/search?objid=J092511.22-330953.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A25%3A11.22+-33%3A09%3A53.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A25%3A11.22&dec=-33%3A09%3A53.6&radius=2
22989538,https://wasp.cerit-sc.cz/search?objid=J104202.77-272325.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A42%3A02.77+-27%3A23%3A25.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A42%3A02.77&dec=-27%3A23%3A25.3&radius=2
24926733,https://wasp.cerit-sc.cz/search?objid=J005329.14%2B253535.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A53%3A29.14+%2B25%3A35%3A35.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A53%3A29.14&dec=%2B25%3A35%3A35.2&radius=2
22806779,https://wasp.cerit-sc.cz/search?objid=J094731.42-311552.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A47%3A31.42+-31%3A15%3A52.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A47%3A31.42&dec=-31%3A15%3A52.5&radius=2
22115609,https://wasp.cerit-sc.cz/search?objid=J001954.36%2B561628.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A19%3A54.36+%2B56%3A16%3A28.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A19%3A54.36&dec=%2B56%3A16%3A28.7&radius=2
21813630,https://wasp.cerit-sc.cz/search?objid=J000008.80%2B493840.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A00%3A08.80+%2B49%3A38%3A40.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A00%3A08.80&dec=%2B49%3A38%3A40.7&radius=2
25060027,https://wasp.cerit-sc.cz/search?objid=J144428.06-484504.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A44%3A28.06+-48%3A45%3A04.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A44%3A28.06&dec=-48%3A45%3A04.9&radius=2
24708564,https://wasp.cerit-sc.cz/search?objid=J010126.76%2B415251.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A26.76+%2B41%3A52%3A51.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A26.76&dec=%2B41%3A52%3A51.5&radius=2
23997771,https://wasp.cerit-sc.cz/search?objid=J085946.17%2B255118.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08%3A59%3A46.17+%2B25%3A51%3A18.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=08%3A59%3A46.17&dec=%2B25%3A51%3A18.9&radius=2
24027643,https://wasp.cerit-sc.cz/search?objid=J091912.04-361339.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09%3A19%3A12.04+-36%3A13%3A39.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=09%3A19%3A12.04&dec=-36%3A13%3A39.2&radius=2
24890091,https://wasp.cerit-sc.cz/search?objid=J004617.52%2B335721.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A46%3A17.52+%2B33%3A57%3A21.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A46%3A17.52&dec=%2B33%3A57%3A21.4&radius=2
24691033,https://wasp.cerit-sc.cz/search?objid=J005713.26%2B171750.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A13.26+%2B17%3A17%3A50.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A13.26&dec=%2B17%3A17%3A50.4&radius=2
24745538,https://wasp.cerit-sc.cz/search?objid=J010819.58%2B373344.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A08%3A19.58+%2B37%3A33%3A44.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A08%3A19.58&dec=%2B37%3A33%3A44.6&radius=2
24925400,https://wasp.cerit-sc.cz/search?objid=J005309.15%2B092025.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A53%3A09.15+%2B09%3A20%3A25.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A53%3A09.15&dec=%2B09%3A20%3A25.9&radius=2
24692076,https://wasp.cerit-sc.cz/search?objid=J005728.94%2B413308.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A57%3A28.94+%2B41%3A33%3A08.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A57%3A28.94&dec=%2B41%3A33%3A08.1&radius=2
24682265,No match,No match,No match
24725784,https://wasp.cerit-sc.cz/search?objid=J010452.96%2B310805.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A52.96+%2B31%3A08%3A05.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A52.96&dec=%2B31%3A08%3A05.7&radius=2
24611409,https://wasp.cerit-sc.cz/search?objid=J003120.72%2B404748.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A20.72+%2B40%3A47%3A48.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A20.72&dec=%2B40%3A47%3A48.3&radius=2
24583886,https://wasp.cerit-sc.cz/search?objid=J002921.63%2B501722.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A29%3A21.63+%2B50%3A17%3A22.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A29%3A21.63&dec=%2B50%3A17%3A22.4&radius=2
22990496,https://wasp.cerit-sc.cz/search?objid=J104342.86-450121.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A43%3A42.86+-45%3A01%3A21.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A43%3A42.86&dec=-45%3A01%3A21.4&radius=2
24705124,https://wasp.cerit-sc.cz/search?objid=J010035.86%2B095649.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A00%3A35.86+%2B09%3A56%3A49.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A00%3A35.86&dec=%2B09%3A56%3A49.1&radius=2
21813581,https://wasp.cerit-sc.cz/search?objid=J000003.93%2B313733.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A00%3A03.93+%2B31%3A37%3A33.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A00%3A03.93&dec=%2B31%3A37%3A33.5&radius=2
22107802,https://wasp.cerit-sc.cz/search?objid=J000340.55-390650.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A03%3A40.55+-39%3A06%3A50.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A03%3A40.55&dec=-39%3A06%3A50.5&radius=2
24702105,https://wasp.cerit-sc.cz/search?objid=J005954.42%2B110909.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A59%3A54.42+%2B11%3A09%3A09.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A59%3A54.42&dec=%2B11%3A09%3A09.6&radius=2
24574942,https://wasp.cerit-sc.cz/search?objid=J002305.42%2B411015.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A05.42+%2B41%3A10%3A15.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A05.42&dec=%2B41%3A10%3A15.4&radius=2
24626702,https://wasp.cerit-sc.cz/search?objid=J003644.47-164141.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A44.47+-16%3A41%3A41.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A44.47&dec=-16%3A41%3A41.1&radius=2
24905461,https://wasp.cerit-sc.cz/search?objid=J004900.82-293207.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A00.82+-29%3A32%3A07.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A00.82&dec=-29%3A32%3A07.3&radius=2
22520858,https://wasp.cerit-sc.cz/search?objid=J125415.53-422319.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12%3A54%3A15.53+-42%3A23%3A19.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=12%3A54%3A15.53&dec=-42%3A23%3A19.4&radius=2
24380291,https://wasp.cerit-sc.cz/search?objid=J132742.78-493708.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13%3A27%3A42.78+-49%3A37%3A08.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=13%3A27%3A42.78&dec=-49%3A37%3A08.1&radius=2
24626886,https://wasp.cerit-sc.cz/search?objid=J003647.68-384842.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A36%3A47.68+-38%3A48%3A42.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A36%3A47.68&dec=-38%3A48%3A42.7&radius=2
22660963,https://wasp.cerit-sc.cz/search?objid=J012131.62%2B145756.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A21%3A31.62+%2B14%3A57%3A56.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A21%3A31.62&dec=%2B14%3A57%3A56.5&radius=2
24722613,https://wasp.cerit-sc.cz/search?objid=J010419.53%2B110310.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A19.53+%2B11%3A03%3A10.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A19.53&dec=%2B11%3A03%3A10.9&radius=2
25024304,https://wasp.cerit-sc.cz/search?objid=J141833.97-502358.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14%3A18%3A33.97+-50%3A23%3A58.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=14%3A18%3A33.97&dec=-50%3A23%3A58.4&radius=2
22117741,https://wasp.cerit-sc.cz/search?objid=J002233.49%2B483848.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A22%3A33.49+%2B48%3A38%3A48.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A22%3A33.49&dec=%2B48%3A38%3A48.4&radius=2
24905138,https://wasp.cerit-sc.cz/search?objid=J004857.63%2B373209.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A57.63+%2B37%3A32%3A09.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A57.63&dec=%2B37%3A32%3A09.3&radius=2
24903575,https://wasp.cerit-sc.cz/search?objid=J004838.82-631617.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A48%3A38.82+-63%3A16%3A17.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A48%3A38.82&dec=-63%3A16%3A17.9&radius=2
24574823,https://wasp.cerit-sc.cz/search?objid=J002302.50-202257.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A23%3A02.50+-20%3A22%3A57.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A23%3A02.50&dec=-20%3A22%3A57.0&radius=2
24584534,https://wasp.cerit-sc.cz/search?objid=J003002.65%2B510240.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A30%3A02.65+%2B51%3A02%3A40.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A30%3A02.65&dec=%2B51%3A02%3A40.8&radius=2
24708575,https://wasp.cerit-sc.cz/search?objid=J010127.03%2B160434.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A01%3A27.03+%2B16%3A04%3A34.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A01%3A27.03&dec=%2B16%3A04%3A34.8&radius=2
24630607,https://wasp.cerit-sc.cz/search?objid=J003815.60-551609.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A15.60+-55%3A16%3A09.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A15.60&dec=-55%3A16%3A09.3&radius=2
22108265,https://wasp.cerit-sc.cz/search?objid=J000414.57%2B512945.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A04%3A14.57+%2B51%3A29%3A45.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A04%3A14.57&dec=%2B51%3A29%3A45.7&radius=2
22115546,https://wasp.cerit-sc.cz/search?objid=J001945.87%2B484824.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A19%3A45.87+%2B48%3A48%3A24.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A19%3A45.87&dec=%2B48%3A48%3A24.2&radius=2
24681594,No match,No match,No match
24894225,https://wasp.cerit-sc.cz/search?objid=J004704.50%2B483105.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A47%3A04.50+%2B48%3A31%3A05.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A47%3A04.50&dec=%2B48%3A31%3A05.9&radius=2
22118089,https://wasp.cerit-sc.cz/search?objid=J003904.43%2B145454.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A39%3A04.43+%2B14%3A54%3A54.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A39%3A04.43&dec=%2B14%3A54%3A54.8&radius=2
22494278,No match,No match,No match
24624699,https://wasp.cerit-sc.cz/search?objid=J003547.92%2B362102.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A35%3A47.92+%2B36%3A21%3A02.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A35%3A47.92&dec=%2B36%3A21%3A02.2&radius=2
24704978,https://wasp.cerit-sc.cz/search?objid=J010034.40%2B090543.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A00%3A34.40+%2B09%3A05%3A43.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A00%3A34.40&dec=%2B09%3A05%3A43.1&radius=2
24583105,https://wasp.cerit-sc.cz/search?objid=J002836.16%2B385532.9&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A28%3A36.16+%2B38%3A55%3A32.9&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A28%3A36.16&dec=%2B38%3A55%3A32.9&radius=2
24721508,https://wasp.cerit-sc.cz/search?objid=J010406.87%2B094019.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A04%3A06.87+%2B09%3A40%3A19.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A04%3A06.87&dec=%2B09%3A40%3A19.4&radius=2
24684177,https://wasp.cerit-sc.cz/search?objid=J005537.09%2B105139.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A55%3A37.09+%2B10%3A51%3A39.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A55%3A37.09&dec=%2B10%3A51%3A39.6&radius=2
24906209,https://wasp.cerit-sc.cz/search?objid=J004908.88-443142.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A49%3A08.88+-44%3A31%3A42.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A49%3A08.88&dec=-44%3A31%3A42.5&radius=2
24686010,https://wasp.cerit-sc.cz/search?objid=J005603.06%2B122206.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A56%3A03.06+%2B12%3A22%3A06.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A56%3A03.06&dec=%2B12%3A22%3A06.0&radius=2
24385705,No match,No match,No match
22108717,https://wasp.cerit-sc.cz/search?objid=J000459.93-612607.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A04%3A59.93+-61%3A26%3A07.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A04%3A59.93&dec=-61%3A26%3A07.7&radius=2
24731043,https://wasp.cerit-sc.cz/search?objid=J010553.08%2B323206.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=01%3A05%3A53.08+%2B32%3A32%3A06.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=01%3A05%3A53.08&dec=%2B32%3A32%3A06.0&radius=2
22106074,https://wasp.cerit-sc.cz/search?objid=J000147.80-571431.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A47.80+-57%3A14%3A31.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A47.80&dec=-57%3A14%3A31.3&radius=2
24614994,https://wasp.cerit-sc.cz/search?objid=J003150.38%2B295217.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A31%3A50.38+%2B29%3A52%3A17.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A31%3A50.38&dec=%2B29%3A52%3A17.2&radius=2
24657885,No match,No match,No match
24678872,No match,No match,No match
21814574,https://wasp.cerit-sc.cz/search?objid=J000115.49%2B544455.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A01%3A15.49+%2B54%3A44%3A55.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A01%3A15.49&dec=%2B54%3A44%3A55.8&radius=2
22992269,https://wasp.cerit-sc.cz/search?objid=J104642.48-103258.4&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10%3A46%3A42.48+-10%3A32%3A58.4&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=10%3A46%3A42.48&dec=-10%3A32%3A58.4&radius=2
24630605,https://wasp.cerit-sc.cz/search?objid=J003815.60-551609.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A15.60+-55%3A16%3A09.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A15.60&dec=-55%3A16%3A09.3&radius=2
21815130,https://wasp.cerit-sc.cz/search?objid=J003850.08%2B272719.3&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A38%3A50.08+%2B27%3A27%3A19.3&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A38%3A50.08&dec=%2B27%3A27%3A19.3&radius=2
24580793,https://wasp.cerit-sc.cz/search?objid=J002639.24%2B361737.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A26%3A39.24+%2B36%3A17%3A37.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A26%3A39.24&dec=%2B36%3A17%3A37.0&radius=2
24922977,https://wasp.cerit-sc.cz/search?objid=J005233.29%2B384731.7&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A52%3A33.29+%2B38%3A47%3A31.7&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A52%3A33.29&dec=%2B38%3A47%3A31.7&radius=2
24584293,https://wasp.cerit-sc.cz/search?objid=J002948.79-544444.6&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A29%3A48.79+-54%3A44%3A44.6&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A29%3A48.79&dec=-54%3A44%3A44.6&radius=2
24910721,https://wasp.cerit-sc.cz/search?objid=J005002.54-484347.0&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A50%3A02.54+-48%3A43%3A47.0&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A50%3A02.54&dec=-48%3A43%3A47.0&radius=2
23091357,https://wasp.cerit-sc.cz/search?objid=J114848.45%2B181240.2&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11%3A48%3A48.45+%2B18%3A12%3A40.2&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=11%3A48%3A48.45&dec=%2B18%3A12%3A40.2&radius=2
22115183,https://wasp.cerit-sc.cz/search?objid=J001902.75%2B551214.8&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A19%3A02.75+%2B55%3A12%3A14.8&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A19%3A02.75&dec=%2B55%3A12%3A14.8&radius=2
24623282,https://wasp.cerit-sc.cz/search?objid=J003509.20%2B351641.1&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A35%3A09.20+%2B35%3A16%3A41.1&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A35%3A09.20&dec=%2B35%3A16%3A41.1&radius=2
24900056,https://wasp.cerit-sc.cz/search?objid=J004757.06%2B114223.5&radius=1&radiusUnit=deg&limit=10,http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00%3A47%3A57.06+%2B11%3A42%3A23.5&Radius=2&Radius.unit=arcmin&submit=submit+query,https://asas-sn.osu.edu/photometry?ra=00%3A47%3A57.06&dec=%2B11%3A42%3A23.5&radius=2
24729793,No match,No match,No match
